date;asset;indexed_value
2017-11-09;BTC;1000,0
2017-11-10;BTC;926,45
2017-11-13;BTC;918,24
2017-11-14;BTC;928,91
2017-11-15;BTC;1024,07
2017-11-16;BTC;1101,93
2017-11-17;BTC;1079,15
2017-11-20;BTC;1147,97
2017-11-21;BTC;1129,86
2017-11-22;BTC;1155,38
2017-11-24;BTC;1155,4
2017-11-27;BTC;1374,43
2017-11-28;BTC;1408,09
2017-11-29;BTC;1384,27
2017-11-30;BTC;1432,56
2017-12-01;BTC;1536,43
2017-12-04;BTC;1631,84
2017-12-05;BTC;1668,17
2017-12-06;BTC;2000,61
2017-12-07;BTC;2505,7
2017-12-08;BTC;2319,48
2017-12-11;BTC;2370,91
2017-12-12;BTC;2437,91
2017-12-13;BTC;2296,92
2017-12-14;BTC;2318,73
2017-12-15;BTC;2478,72
2017-12-18;BTC;2675,72
2017-12-19;BTC;2488,49
2017-12-20;BTC;2327,21
2017-12-21;BTC;2212,18
2017-12-22;BTC;1936,26
2017-12-26;BTC;2253,74
2017-12-27;BTC;2217,17
2017-12-28;BTC;2044,7
2017-12-29;BTC;2051,66
2018-01-02;BTC;2097,28
2018-01-03;BTC;2127,92
2018-01-04;BTC;2183,67
2018-01-05;BTC;2439,88
2018-01-08;BTC;2123,6
2018-01-09;BTC;2043,15
2018-01-10;BTC;2096,05
2018-01-11;BTC;1876,62
2018-01-12;BTC;1957,09
2018-01-16;BTC;1608,51
2018-01-17;BTC;1566,25
2018-01-18;BTC;1606,32
2018-01-19;BTC;1624,87
2018-01-22;BTC;1530,24
2018-01-23;BTC;1521,42
2018-01-24;BTC;1590,16
2018-01-25;BTC;1576,16
2018-01-26;BTC;1563,84
2018-01-29;BTC;1581,34
2018-01-30;BTC;1414,74
2018-01-31;BTC;1430,81
2018-02-01;BTC;1283,75
2018-02-02;BTC;1236,18
2018-02-05;BTC;973,64
2018-02-06;BTC;1085,45
2018-02-07;BTC;1066,87
2018-02-08;BTC;1157,07
2018-02-09;BTC;1223,05
2018-02-12;BTC;1249,59
2018-02-13;BTC;1203,64
2018-02-14;BTC;1329,11
2018-02-15;BTC;1423,15
2018-02-16;BTC;1432,6
2018-02-20;BTC;1596,36
2018-02-21;BTC;1496,5
2018-02-22;BTC;1400,56
2018-02-23;BTC;1442,01
2018-02-26;BTC;1451,19
2018-02-27;BTC;1501,43
2018-02-28;BTC;1455,56
2018-03-01;BTC;1532,98
2018-03-02;BTC;1551,94
2018-03-05;BTC;1620,1
2018-03-06;BTC;1509,03
2018-03-07;BTC;1395,04
2018-03-08;BTC;1315,17
2018-03-09;BTC;1307,12
2018-03-12;BTC;1288,59
2018-03-13;BTC;1287,15
2018-03-14;BTC;1157,66
2018-03-15;BTC;1162,0
2018-03-16;BTC;1167,25
2018-03-19;BTC;1208,17
2018-03-20;BTC;1247,76
2018-03-21;BTC;1249,97
2018-03-22;BTC;1221,86
2018-03-23;BTC;1243,02
2018-03-26;BTC;1149,2
2018-03-27;BTC;1096,51
2018-03-28;BTC;1113,51
2018-03-29;BTC;1003,1
2018-04-02;BTC;991,63
2018-04-03;BTC;1043,75
2018-04-04;BTC;959,44
2018-04-05;BTC;953,51
2018-04-06;BTC;928,99
2018-04-09;BTC;947,81
2018-04-10;BTC;956,77
2018-04-11;BTC;975,47
2018-04-12;BTC;1104,38
2018-04-13;BTC;1105,32
2018-04-16;BTC;1128,1
2018-04-17;BTC;1106,18
2018-04-18;BTC;1142,76
2018-04-19;BTC;1161,09
2018-04-20;BTC;1238,29
2018-04-23;BTC;1250,2
2018-04-24;BTC;1357,51
2018-04-25;BTC;1238,28
2018-04-26;BTC;1299,28
2018-04-27;BTC;1258,06
2018-04-30;BTC;1293,55
2018-05-01;BTC;1276,53
2018-05-02;BTC;1292,9
2018-05-03;BTC;1364,0
2018-05-04;BTC;1357,97
2018-05-07;BTC;1312,09
2018-05-08;BTC;1292,74
2018-05-09;BTC;1305,39
2018-05-10;BTC;1266,02
2018-05-11;BTC;1181,69
2018-05-14;BTC;1220,23
2018-05-15;BTC;1191,33
2018-05-16;BTC;1171,52
2018-05-17;BTC;1133,09
2018-05-18;BTC;1155,02
2018-05-21;BTC;1178,54
2018-05-22;BTC;1125,74
2018-05-23;BTC;1057,99
2018-05-24;BTC;1062,12
2018-05-25;BTC;1047,11
2018-05-29;BTC;1046,06
2018-05-30;BTC;1036,81
2018-05-31;BTC;1049,08
2018-06-01;BTC;1055,7
2018-06-04;BTC;1051,92
2018-06-05;BTC;1068,62
2018-06-06;BTC;1071,45
2018-06-07;BTC;1074,84
2018-06-08;BTC;1067,38
2018-06-11;BTC;966,87
2018-06-12;BTC;921,44
2018-06-13;BTC;888,9
2018-06-14;BTC;934,45
2018-06-15;BTC;903,83
2018-06-18;BTC;942,78
2018-06-19;BTC;947,7
2018-06-20;BTC;948,62
2018-06-21;BTC;942,07
2018-06-22;BTC;851,63
2018-06-25;BTC;874,8
2018-06-26;BTC;853,03
2018-06-27;BTC;861,91
2018-06-28;BTC;826,4
2018-06-29;BTC;870,47
2018-07-02;BTC;925,89
2018-07-03;BTC;914,05
2018-07-05;BTC;929,39
2018-07-06;BTC;934,2
2018-07-09;BTC;943,75
2018-07-10;BTC;886,1
2018-07-11;BTC;895,17
2018-07-12;BTC;871,95
2018-07-13;BTC;873,24
2018-07-16;BTC;943,75
2018-07-17;BTC;1024,84
2018-07-18;BTC;1031,8
2018-07-19;BTC;1045,25
2018-07-20;BTC;1029,47
2018-07-23;BTC;1079,45
2018-07-24;BTC;1179,28
2018-07-25;BTC;1145,28
2018-07-26;BTC;1113,11
2018-07-27;BTC;1142,99
2018-07-30;BTC;1145,15
2018-07-31;BTC;1089,15
2018-08-01;BTC;1067,38
2018-08-02;BTC;1059,29
2018-08-03;BTC;1040,71
2018-08-06;BTC;973,15
2018-08-07;BTC;945,34
2018-08-08;BTC;882,72
2018-08-09;BTC;919,46
2018-08-10;BTC;865,77
2018-08-13;BTC;881,57
2018-08-14;BTC;867,87
2018-08-15;BTC;883,1
2018-08-16;BTC;886,77
2018-08-17;BTC;921,19
2018-08-20;BTC;883,1
2018-08-21;BTC;908,33
2018-08-22;BTC;892,65
2018-08-23;BTC;914,79
2018-08-24;BTC;940,7
2018-08-27;BTC;963,75
2018-08-28;BTC;993,38
2018-08-29;BTC;986,5
2018-08-30;BTC;976,85
2018-08-31;BTC;985,16
2018-09-04;BTC;1030,53
2018-09-05;BTC;950,9
2018-09-06;BTC;913,99
2018-09-07;BTC;905,3
2018-09-10;BTC;886,07
2018-09-11;BTC;884,88
2018-09-12;BTC;889,16
2018-09-13;BTC;912,33
2018-09-14;BTC;911,69
2018-09-17;BTC;879,28
2018-09-18;BTC;891,89
2018-09-19;BTC;895,7
2018-09-20;BTC;912,66
2018-09-21;BTC;942,8
2018-09-24;BTC;923,26
2018-09-25;BTC;902,41
2018-09-26;BTC;909,21
2018-09-27;BTC;934,65
2018-09-28;BTC;930,08
2018-10-01;BTC;922,45
2018-10-02;BTC;917,76
2018-10-03;BTC;910,27
2018-10-04;BTC;920,64
2018-10-05;BTC;927,05
2018-10-08;BTC;931,22
2018-10-09;BTC;929,88
2018-10-10;BTC;921,88
2018-10-11;BTC;875,78
2018-10-12;BTC;878,35
2018-10-15;BTC;923,42
2018-10-16;BTC;923,36
2018-10-17;BTC;916,13
2018-10-18;BTC;906,65
2018-10-19;BTC;905,07
2018-10-22;BTC;908,11
2018-10-23;BTC;906,51
2018-10-24;BTC;909,33
2018-10-25;BTC;906,59
2018-10-26;BTC;906,37
2018-10-29;BTC;886,48
2018-10-30;BTC;886,71
2018-10-31;BTC;884,38
2018-11-01;BTC;892,8
2018-11-02;BTC;894,29
2018-11-05;BTC;898,66
2018-11-06;BTC;904,45
2018-11-07;BTC;914,13
2018-11-08;BTC;903,43
2018-11-09;BTC;893,9
2018-11-12;BTC;891,89
2018-11-13;BTC;890,24
2018-11-14;BTC;803,29
2018-11-15;BTC;790,64
2018-11-16;BTC;780,5
2018-11-19;BTC;681,94
2018-11-20;BTC;623,2
2018-11-21;BTC;644,24
2018-11-23;BTC;608,53
2018-11-26;BTC;529,02
2018-11-27;BTC;534,85
2018-11-28;BTC;595,98
2018-11-29;BTC;598,98
2018-11-30;BTC;562,36
2018-12-03;BTC;545,12
2018-12-04;BTC;553,91
2018-12-06;BTC;492,9
2018-12-07;BTC;478,74
2018-12-10;BTC;490,32
2018-12-11;BTC;479,39
2018-12-12;BTC;488,12
2018-12-13;BTC;463,87
2018-12-14;BTC;453,9
2018-12-17;BTC;496,37
2018-12-18;BTC;517,4
2018-12-19;BTC;524,38
2018-12-20;BTC;578,76
2018-12-21;BTC;545,46
2018-12-24;BTC;570,95
2018-12-26;BTC;539,97
2018-12-27;BTC;511,62
2018-12-28;BTC;549,29
2018-12-31;BTC;523,93
2019-01-02;BTC;552,02
2019-01-03;BTC;537,09
2019-01-04;BTC;540,03
2019-01-07;BTC;563,48
2019-01-08;BTC;564,26
2019-01-09;BTC;564,88
2019-01-10;BTC;515,0
2019-01-11;BTC;516,18
2019-01-14;BTC;518,79
2019-01-15;BTC;508,24
2019-01-16;BTC;511,65
2019-01-17;BTC;514,95
2019-01-18;BTC;512,05
2019-01-22;BTC;504,59
2019-01-23;BTC;501,87
2019-01-24;BTC;504,07
2019-01-25;BTC;503,92
2019-01-28;BTC;485,81
2019-01-29;BTC;482,69
2019-01-30;BTC;488,02
2019-01-31;BTC;484,04
2019-02-01;BTC;488,26
2019-02-04;BTC;484,23
2019-02-05;BTC;485,24
2019-02-06;BTC;477,88
2019-02-07;BTC;475,88
2019-02-08;BTC;513,3
2019-02-11;BTC;510,73
2019-02-12;BTC;511,44
2019-02-13;BTC;508,44
2019-02-14;BTC;506,31
2019-02-15;BTC;506,86
2019-02-19;BTC;552,54
2019-02-20;BTC;559,92
2019-02-21;BTC;553,52
2019-02-22;BTC;560,72
2019-02-25;BTC;543,52
2019-02-26;BTC;539,56
2019-02-27;BTC;539,09
2019-02-28;BTC;539,62
2019-03-01;BTC;540,29
2019-03-04;BTC;526,56
2019-03-05;BTC;545,44
2019-03-06;BTC;546,5
2019-03-07;BTC;547,55
2019-03-08;BTC;546,1
2019-03-11;BTC;546,68
2019-03-12;BTC;547,23
2019-03-13;BTC;546,89
2019-03-14;BTC;549,36
2019-03-15;BTC;554,47
2019-03-18;BTC;564,49
2019-03-19;BTC;569,91
2019-03-20;BTC;572,19
2019-03-21;BTC;564,05
2019-03-22;BTC;563,3
2019-03-25;BTC;554,77
2019-03-26;BTC;557,85
2019-03-27;BTC;572,13
2019-03-28;BTC;569,62
2019-03-29;BTC;573,71
2019-04-01;BTC;582,09
2019-04-02;BTC;683,11
2019-04-03;BTC;696,15
2019-04-04;BTC;689,12
2019-04-05;BTC;705,06
2019-04-08;BTC;740,49
2019-04-09;BTC;728,62
2019-04-10;BTC;745,36
2019-04-11;BTC;708,96
2019-04-12;BTC;712,46
2019-04-15;BTC;709,32
2019-04-16;BTC;732,9
2019-04-17;BTC;735,2
2019-04-18;BTC;741,7
2019-04-22;BTC;755,83
2019-04-23;BTC;780,05
2019-04-24;BTC;765,0
2019-04-25;BTC;729,4
2019-04-26;BTC;739,03
2019-04-29;BTC;734,56
2019-04-30;BTC;749,03
2019-05-01;BTC;756,3
2019-05-02;BTC;770,66
2019-05-03;BTC;807,48
2019-05-06;BTC;804,47
2019-05-07;BTC;816,05
2019-05-08;BTC;837,46
2019-05-09;BTC;864,35
2019-05-10;BTC;892,95
2019-05-13;BTC;1093,98
2019-05-14;BTC;1119,1
2019-05-15;BTC;1148,61
2019-05-16;BTC;1103,78
2019-05-17;BTC;1028,04
2019-05-20;BTC;1116,85
2019-05-21;BTC;1114,75
2019-05-22;BTC;1075,1
2019-05-23;BTC;1103,35
2019-05-24;BTC;1118,12
2019-05-28;BTC;1220,67
2019-05-29;BTC;1212,21
2019-05-30;BTC;1164,61
2019-05-31;BTC;1200,31
2019-06-03;BTC;1149,14
2019-06-04;BTC;1078,98
2019-06-05;BTC;1095,28
2019-06-06;BTC;1094,97
2019-06-07;BTC;1126,04
2019-06-10;BTC;1119,93
2019-06-11;BTC;1109,77
2019-06-12;BTC;1140,3
2019-06-13;BTC;1152,21
2019-06-14;BTC;1217,01
2019-06-17;BTC;1304,72
2019-06-18;BTC;1271,32
2019-06-19;BTC;1298,16
2019-06-20;BTC;1333,67
2019-06-21;BTC;1420,09
2019-06-24;BTC;1541,4
2019-06-25;BTC;1650,56
2019-06-26;BTC;1822,09
2019-06-27;BTC;1565,43
2019-06-28;BTC;1736,85
2019-07-01;BTC;1481,49
2019-07-02;BTC;1512,08
2019-07-03;BTC;1674,41
2019-07-05;BTC;1536,83
2019-07-08;BTC;1719,86
2019-07-09;BTC;1760,16
2019-07-10;BTC;1701,74
2019-07-11;BTC;1590,05
2019-07-12;BTC;1654,07
2019-07-15;BTC;1525,16
2019-07-16;BTC;1326,74
2019-07-17;BTC;1357,0
2019-07-18;BTC;1493,16
2019-07-19;BTC;1474,15
2019-07-22;BTC;1447,89
2019-07-23;BTC;1385,97
2019-07-24;BTC;1373,53
2019-07-25;BTC;1387,52
2019-07-26;BTC;1381,7
2019-07-29;BTC;1332,55
2019-07-30;BTC;1344,9
2019-07-31;BTC;1411,85
2019-08-01;BTC;1455,81
2019-08-02;BTC;1472,4
2019-08-05;BTC;1652,62
2019-08-06;BTC;1606,78
2019-08-07;BTC;1671,71
2019-08-08;BTC;1675,13
2019-08-09;BTC;1660,64
2019-08-12;BTC;1593,4
2019-08-13;BTC;1525,26
2019-08-14;BTC;1407,1
2019-08-15;BTC;1443,47
2019-08-16;BTC;1452,26
2019-08-19;BTC;1528,09
2019-08-20;BTC;1506,7
2019-08-21;BTC;1419,18
2019-08-22;BTC;1418,2
2019-08-23;BTC;1456,97
2019-08-26;BTC;1451,77
2019-08-27;BTC;1425,83
2019-08-28;BTC;1365,48
2019-08-29;BTC;1331,29
2019-08-30;BTC;1343,61
2019-09-03;BTC;1487,15
2019-09-04;BTC;1483,08
2019-09-05;BTC;1480,42
2019-09-06;BTC;1449,32
2019-09-09;BTC;1446,75
2019-09-10;BTC;1416,09
2019-09-11;BTC;1424,83
2019-09-12;BTC;1457,27
2019-09-13;BTC;1450,33
2019-09-16;BTC;1438,61
2019-09-17;BTC;1433,63
2019-09-18;BTC;1427,61
2019-09-19;BTC;1437,15
2019-09-20;BTC;1425,29
2019-09-23;BTC;1361,97
2019-09-24;BTC;1206,76
2019-09-25;BTC;1188,06
2019-09-26;BTC;1136,54
2019-09-27;BTC;1155,14
2019-09-30;BTC;1161,02
2019-10-01;BTC;1167,94
2019-10-02;BTC;1174,91
2019-10-03;BTC;1156,28
2019-10-04;BTC;1148,72
2019-10-07;BTC;1154,27
2019-10-08;BTC;1151,91
2019-10-09;BTC;1203,28
2019-10-10;BTC;1201,98
2019-10-11;BTC;1164,93
2019-10-14;BTC;1172,34
2019-10-15;BTC;1148,64
2019-10-16;BTC;1126,54
2019-10-17;BTC;1134,43
2019-10-18;BTC;1116,14
2019-10-21;BTC;1154,0
2019-10-22;BTC;1130,83
2019-10-23;BTC;1051,95
2019-10-24;BTC;1048,98
2019-10-25;BTC;1212,38
2019-10-28;BTC;1295,73
2019-10-29;BTC;1319,74
2019-10-30;BTC;1288,67
2019-10-31;BTC;1287,81
2019-11-01;BTC;1296,42
2019-11-04;BTC;1317,63
2019-11-05;BTC;1307,82
2019-11-06;BTC;1310,39
2019-11-07;BTC;1297,33
2019-11-08;BTC;1232,56
2019-11-11;BTC;1225,97
2019-11-12;BTC;1234,07
2019-11-13;BTC;1233,03
2019-11-14;BTC;1219,01
2019-11-15;BTC;1188,76
2019-11-18;BTC;1163,18
2019-11-19;BTC;1148,74
2019-11-20;BTC;1123,7
2019-11-21;BTC;1069,88
2019-11-22;BTC;1021,42
2019-11-25;BTC;1000,36
2019-11-26;BTC;1010,47
2019-11-27;BTC;1054,33
2019-11-29;BTC;1086,46
2019-12-02;BTC;1024,97
2019-12-03;BTC;1024,72
2019-12-04;BTC;1015,18
2019-12-05;BTC;1042,66
2019-12-06;BTC;1056,47
2019-12-09;BTC;1036,02
2019-12-10;BTC;1018,83
2019-12-11;BTC;1010,34
2019-12-12;BTC;1013,94
2019-12-13;BTC;1017,65
2019-12-16;BTC;970,45
2019-12-17;BTC;929,58
2019-12-18;BTC;1018,65
2019-12-19;BTC;1008,3
2019-12-20;BTC;1010,53
2019-12-23;BTC;1029,68
2019-12-24;BTC;1025,05
2019-12-26;BTC;1013,35
2019-12-27;BTC;1020,51
2019-12-30;BTC;1020,92
2019-12-31;BTC;1007,0
2020-01-02;BTC;977,87
2020-01-03;BTC;1028,18
2020-01-06;BTC;1087,58
2020-01-07;BTC;1142,8
2020-01-08;BTC;1131,07
2020-01-09;BTC;1102,96
2020-01-10;BTC;1143,2
2020-01-13;BTC;1140,07
2020-01-14;BTC;1235,76
2020-01-15;BTC;1232,86
2020-01-16;BTC;1221,21
2020-01-17;BTC;1249,94
2020-01-21;BTC;1224,3
2020-01-22;BTC;1215,2
2020-01-23;BTC;1176,79
2020-01-24;BTC;1182,24
2020-01-27;BTC;1247,25
2020-01-28;BTC;1310,07
2020-01-29;BTC;1304,2
2020-01-30;BTC;1331,12
2020-01-31;BTC;1308,94
2020-02-03;BTC;1300,96
2020-02-04;BTC;1285,2
2020-02-05;BTC;1345,74
2020-02-06;BTC;1362,03
2020-02-07;BTC;1371,29
2020-02-10;BTC;1379,79
2020-02-11;BTC;1429,01
2020-02-12;BTC;1445,5
2020-02-13;BTC;1429,87
2020-02-14;BTC;1443,55
2020-02-18;BTC;1419,74
2020-02-19;BTC;1348,54
2020-02-20;BTC;1345,05
2020-02-21;BTC;1355,96
2020-02-24;BTC;1350,89
2020-02-25;BTC;1307,71
2020-02-26;BTC;1234,75
2020-02-27;BTC;1229,7
2020-02-28;BTC;1214,02
2020-03-02;BTC;1241,63
2020-03-03;BTC;1230,17
2020-03-04;BTC;1225,61
2020-03-05;BTC;1270,9
2020-03-06;BTC;1277,03
2020-03-09;BTC;1109,2
2020-03-10;BTC;1107,25
2020-03-11;BTC;1107,49
2020-03-12;BTC;695,84
2020-03-13;BTC;778,84
2020-03-16;BTC;701,96
2020-03-17;BTC;731,51
2020-03-18;BTC;733,31
2020-03-19;BTC;866,68
2020-03-20;BTC;867,74
2020-03-23;BTC;898,19
2020-03-24;BTC;942,78
2020-03-25;BTC;935,25
2020-03-26;BTC;940,21
2020-03-27;BTC;905,68
2020-03-30;BTC;900,09
2020-03-31;BTC;901,32
2020-04-01;BTC;924,86
2020-04-02;BTC;951,01
2020-04-03;BTC;942,58
2020-04-06;BTC;1017,95
2020-04-07;BTC;1004,6
2020-04-08;BTC;1026,67
2020-04-09;BTC;1022,19
2020-04-13;BTC;958,21
2020-04-14;BTC;957,84
2020-04-15;BTC;929,8
2020-04-16;BTC;996,25
2020-04-17;BTC;993,37
2020-04-20;BTC;963,38
2020-04-21;BTC;963,15
2020-04-22;BTC;996,31
2020-04-23;BTC;1040,06
2020-04-24;BTC;1057,02
2020-04-27;BTC;1091,27
2020-04-28;BTC;1092,88
2020-04-29;BTC;1232,02
2020-04-30;BTC;1212,07
2020-05-01;BTC;1240,94
2020-05-04;BTC;1247,65
2020-05-05;BTC;1260,3
2020-05-06;BTC;1297,5
2020-05-07;BTC;1393,07
2020-05-08;BTC;1377,83
2020-05-11;BTC;1204,13
2020-05-12;BTC;1232,5
2020-05-13;BTC;1297,67
2020-05-14;BTC;1362,58
2020-05-15;BTC;1305,82
2020-05-18;BTC;1361,58
2020-05-19;BTC;1361,93
2020-05-20;BTC;1333,08
2020-05-21;BTC;1271,32
2020-05-22;BTC;1285,43
2020-05-26;BTC;1236,78
2020-05-27;BTC;1285,21
2020-05-28;BTC;1333,47
2020-05-29;BTC;1321,34
2020-06-01;BTC;1423,27
2020-06-02;BTC;1334,04
2020-06-03;BTC;1351,8
2020-06-04;BTC;1371,95
2020-06-05;BTC;1353,04
2020-06-08;BTC;1367,87
2020-06-09;BTC;1371,26
2020-06-10;BTC;1381,67
2020-06-11;BTC;1304,92
2020-06-12;BTC;1327,18
2020-06-15;BTC;1322,96
2020-06-16;BTC;1335,19
2020-06-17;BTC;1327,1
2020-06-18;BTC;1317,52
2020-06-19;BTC;1300,19
2020-06-22;BTC;1350,68
2020-06-23;BTC;1348,02
2020-06-24;BTC;1303,77
2020-06-25;BTC;1296,94
2020-06-26;BTC;1282,68
2020-06-29;BTC;1286,59
2020-06-30;BTC;1279,19
2020-07-01;BTC;1291,83
2020-07-02;BTC;1277,15
2020-07-06;BTC;1312,43
2020-07-07;BTC;1295,19
2020-07-08;BTC;1319,83
2020-07-09;BTC;1298,78
2020-07-10;BTC;1298,9
2020-07-13;BTC;1293,98
2020-07-14;BTC;1293,92
2020-07-15;BTC;1286,87
2020-07-16;BTC;1278,38
2020-07-17;BTC;1281,07
2020-07-20;BTC;1282,86
2020-07-21;BTC;1312,35
2020-07-22;BTC;1333,42
2020-07-23;BTC;1341,21
2020-07-24;BTC;1335,03
2020-07-27;BTC;1538,57
2020-07-28;BTC;1527,64
2020-07-29;BTC;1553,91
2020-07-30;BTC;1555,41
2020-07-31;BTC;1585,12
2020-08-03;BTC;1574,33
2020-08-04;BTC;1568,67
2020-08-05;BTC;1644,42
2020-08-06;BTC;1649,0
2020-08-07;BTC;1624,04
2020-08-10;BTC;1662,77
2020-08-11;BTC;1597,31
2020-08-12;BTC;1621,73
2020-08-13;BTC;1649,61
2020-08-14;BTC;1647,48
2020-08-17;BTC;1715,44
2020-08-18;BTC;1678,6
2020-08-19;BTC;1645,99
2020-08-20;BTC;1662,8
2020-08-21;BTC;1622,78
2020-08-24;BTC;1648,28
2020-08-25;BTC;1591,1
2020-08-26;BTC;1608,21
2020-08-27;BTC;1585,12
2020-08-28;BTC;1615,79
2020-08-31;BTC;1635,15
2020-09-01;BTC;1675,7
2020-09-02;BTC;1597,8
2020-09-03;BTC;1434,2
2020-09-04;BTC;1471,5
2020-09-08;BTC;1418,27
2020-09-09;BTC;1433,78
2020-09-10;BTC;1450,69
2020-09-11;BTC;1455,98
2020-09-14;BTC;1495,17
2020-09-15;BTC;1511,42
2020-09-16;BTC;1536,33
2020-09-17;BTC;1532,7
2020-09-18;BTC;1532,09
2020-09-21;BTC;1464,57
2020-09-22;BTC;1475,24
2020-09-23;BTC;1434,32
2020-09-24;BTC;1506,26
2020-09-25;BTC;1496,83
2020-09-28;BTC;1499,2
2020-09-29;BTC;1518,1
2020-09-30;BTC;1509,68
2020-10-01;BTC;1486,57
2020-10-02;BTC;1480,49
2020-10-05;BTC;1510,91
2020-10-06;BTC;1484,47
2020-10-07;BTC;1493,5
2020-10-08;BTC;1528,04
2020-10-09;BTC;1548,87
2020-10-12;BTC;1617,59
2020-10-13;BTC;1599,46
2020-10-14;BTC;1599,97
2020-10-15;BTC;1609,19
2020-10-16;BTC;1584,94
2020-10-19;BTC;1643,72
2020-10-20;BTC;1668,12
2020-10-21;BTC;1795,13
2020-10-22;BTC;1815,04
2020-10-23;BTC;1810,23
2020-10-26;BTC;1830,35
2020-10-27;BTC;1911,4
2020-10-28;BTC;1857,79
2020-10-29;BTC;1881,11
2020-10-30;BTC;1896,32
2020-11-02;BTC;1896,88
2020-11-03;BTC;1952,84
2020-11-04;BTC;1978,52
2020-11-05;BTC;2180,96
2020-11-06;BTC;2179,0
2020-11-09;BTC;2146,31
2020-11-10;BTC;2140,51
2020-11-11;BTC;2197,97
2020-11-12;BTC;2278,46
2020-11-13;BTC;2284,26
2020-11-16;BTC;2340,02
2020-11-17;BTC;2470,11
2020-11-18;BTC;2492,31
2020-11-19;BTC;2494,14
2020-11-20;BTC;2606,72
2020-11-23;BTC;2570,72
2020-11-24;BTC;2674,77
2020-11-25;BTC;2622,23
2020-11-27;BTC;2394,93
2020-11-30;BTC;2747,34
2020-12-01;BTC;2632,15
2020-12-02;BTC;2687,88
2020-12-03;BTC;2722,08
2020-12-04;BTC;2617,7
2020-12-07;BTC;2686,56
2020-12-08;BTC;2564,7
2020-12-09;BTC;2597,29
2020-12-10;BTC;2556,84
2020-12-11;BTC;2527,99
2020-12-14;BTC;2694,26
2020-12-15;BTC;2718,12
2020-12-16;BTC;2983,18
2020-12-17;BTC;3192,4
2020-12-18;BTC;3238,99
2020-12-21;BTC;3192,11
2020-12-22;BTC;3329,29
2020-12-23;BTC;3253,46
2020-12-24;BTC;3322,7
2020-12-28;BTC;3791,49
2020-12-29;BTC;3830,35
2020-12-30;BTC;4037,32
2020-12-31;BTC;4059,83
2021-01-04;BTC;4475,61
2021-01-05;BTC;4758,46
2021-01-06;BTC;5154,89
2021-01-07;BTC;5511,39
2021-01-08;BTC;5711,09
2021-01-11;BTC;4978,83
2021-01-12;BTC;4748,73
2021-01-13;BTC;5223,76
2021-01-14;BTC;5485,67
2021-01-15;BTC;5155,03
2021-01-19;BTC;5049,26
2021-01-20;BTC;4976,18
2021-01-21;BTC;4315,16
2021-01-22;BTC;4620,34
2021-01-25;BTC;4530,84
2021-01-26;BTC;4559,32
2021-01-27;BTC;4260,13
2021-01-28;BTC;4684,78
2021-01-29;BTC;4803,81
2021-02-01;BTC;4694,73
2021-02-02;BTC;4970,94
2021-02-03;BTC;5245,56
2021-02-04;BTC;5169,13
2021-02-05;BTC;5339,66
2021-02-08;BTC;6466,85
2021-02-09;BTC;6506,7
2021-02-10;BTC;6287,91
2021-02-11;BTC;6706,63
2021-02-12;BTC;6650,01
2021-02-16;BTC;6887,28
2021-02-17;BTC;7300,12
2021-02-18;BTC;7234,44
2021-02-19;BTC;7823,55
2021-02-22;BTC;7588,26
2021-02-23;BTC;6834,73
2021-02-24;BTC;6958,04
2021-02-25;BTC;6592,47
2021-02-26;BTC;6486,91
2021-03-01;BTC;6947,67
2021-03-02;BTC;6772,37
2021-03-03;BTC;7074,64
2021-03-04;BTC;6797,88
2021-03-05;BTC;6849,13
2021-03-08;BTC;7313,77
2021-03-09;BTC;7674,6
2021-03-10;BTC;7840,4
2021-03-11;BTC;8091,9
2021-03-12;BTC;8025,68
2021-03-15;BTC;7826,22
2021-03-16;BTC;7951,88
2021-03-17;BTC;8241,09
2021-03-18;BTC;8099,43
2021-03-19;BTC;8167,7
2021-03-22;BTC;7633,31
2021-03-23;BTC;7662,68
2021-03-24;BTC;7387,65
2021-03-25;BTC;7237,85
2021-03-26;BTC;7718,44
2021-03-29;BTC;8084,21
2021-03-30;BTC;8247,64
2021-03-31;BTC;8247,8
2021-04-01;BTC;8272,58
2021-04-05;BTC;8267,27
2021-04-06;BTC;8146,11
2021-04-07;BTC;7846,06
2021-04-08;BTC;8164,53
2021-04-09;BTC;8153,48
2021-04-12;BTC;8384,23
2021-04-13;BTC;8889,58
2021-04-14;BTC;8834,46
2021-04-15;BTC;8863,06
2021-04-16;BTC;8619,32
2021-04-19;BTC;7800,61
2021-04-20;BTC;7905,42
2021-04-21;BTC;7546,09
2021-04-22;BTC;7245,98
2021-04-23;BTC;7152,39
2021-04-26;BTC;7562,28
2021-04-27;BTC;7703,86
2021-04-28;BTC;7674,68
2021-04-29;BTC;7496,96
2021-04-30;BTC;8084,21
2021-05-03;BTC;8007,23
2021-05-04;BTC;7465,94
2021-05-05;BTC;8038,55
2021-05-06;BTC;7894,71
2021-05-07;BTC;8029,08
2021-05-10;BTC;7819,58
2021-05-11;BTC;7937,84
2021-05-12;BTC;6880,38
2021-05-13;BTC;6959,56
2021-05-14;BTC;6982,57
2021-05-17;BTC;6094,63
2021-05-18;BTC;6006,71
2021-05-19;BTC;5179,82
2021-05-20;BTC;5709,01
2021-05-21;BTC;5222,13
2021-05-24;BTC;5418,29
2021-05-25;BTC;5375,77
